"Радиус класса, нм","Число частиц в классе, 1/м³"
0.10064324218750001,0.0
0.10192972656250002,0.0
0.10321621093750001,0.0
0.10450269531250002,0.0
0.10578917968750001,0.0
0.10707566406250002,0.0
0.10836214843750001,0.0
0.10964863281250002,0.0
0.11093511718750002,0.0
0.11222160156250002,0.0
0.11350808593750002,0.0
0.11479457031250002,0.0
0.11608105468750002,0.0
0.11736753906250003,0.0
0.11865402343750002,0.0
0.11994050781250003,0.0
0.12122699218750001,0.0
0.12251347656250001,0.0
0.12379996093750001,0.0
0.12508644531250002,0.0
0.12637292968750002,0.0
0.12765941406250003,0.0
0.1289458984375,0.0
0.13023238281250005,0.0
0.1315188671875,0.0
0.13280535156250003,0.0
0.13409183593750001,0.0
0.13537832031250002,0.0
0.13666480468750003,0.0
0.1379512890625,0.0
0.13923777343750002,0.0
0.14052425781250003,0.0
0.1418107421875,0.0
0.1430972265625,0.0
0.14438371093750002,0.0
0.1456701953125,0.0
0.14695667968750004,0.0
0.14824316406250002,0.0
0.14952964843750002,0.0
0.15081613281250003,0.0
0.1521026171875,0.0
0.15338910156250002,0.0
0.15467558593750003,0.0
0.1559620703125,0.0
0.15724855468750004,0.0
0.15853503906250002,0.0
0.15982152343750003,0.0
0.16110800781250004,0.0
0.16239449218750002,0.0
0.16368097656250002,0.0
0.1649674609375,0.0
0.1662539453125,0.0
0.16754042968750002,0.0
0.16882691406250003,0.0
0.1701133984375,0.0
0.17139988281250004,0.0
0.1726863671875,0.0
0.17397285156250003,0.0
0.1752593359375,0.0
0.17654582031250002,0.0
0.17783230468750003,0.0
0.17911878906250003,0.0
0.1804052734375,0.0
0.18169175781250005,0.0
0.1829782421875,0.0
0.18426472656250004,0.0
0.18555121093750002,0.0
0.18683769531250002,0.0
0.18812417968750003,0.0
0.18941066406250004,0.0
0.19069714843750002,0.0
0.19198363281250003,0.0
0.1932701171875,0.0
0.19455660156250001,0.0
0.19584308593750002,0.0
0.1971295703125,0.0
0.19841605468750004,0.0
0.19970253906250002,0.0
0.20098902343750003,0.0
0.20227550781250003,0.0
0.2035619921875,0.0
0.20484847656250002,0.0
0.20613496093750003,0.0
0.2074214453125,0.0
0.20870792968750004,0.0
0.20999441406250002,0.0
0.21128089843750003,0.0
0.21256738281250004,0.0
0.21385386718750002,0.0
0.21514035156250003,0.0
0.21642683593750003,0.0
0.2177133203125,0.0
0.21899980468750002,0.0
0.22028628906250003,0.0
0.2215727734375,0.0
0.22285925781250004,0.0
0.2241457421875,0.0
0.22543222656250003,0.0
0.2267187109375,0.0
0.22800519531250002,0.0
0.22929167968750003,0.0
0.23057816406250004,0.0
0.23186464843750001,0.0
0.23315113281250005,0.0
0.2344376171875,0.0
0.23572410156249998,0.0
0.23701058593750005,0.0
0.23829707031250003,0.0
0.23958355468749998,0.0
0.24087003906250007,0.0
0.24215652343750002,0.0
0.2434430078125,0.0
0.24472949218750006,0.0
0.24601597656250002,0.0
0.2473024609375,0.0
0.24858894531250006,0.0
0.24987542968750004,0.0
0.2511619140625,0.0
0.25244839843750005,0.0
0.25373488281250006,0.0
0.2550213671875,0.0
0.25630785156249997,0.0
0.25759433593750003,0.0
